image_name,cluster_id,AccoID,AccoDocNo,AccoDate,timestamp,AccoAmount,Quantity,Discount,UnitPrice,StockCateDesc,StockName,StockDesciption,predicted_gender,gender_confidence,predicted_age,age_confidence,InvNo,survey_gender,survey_age_group,survey_time,survey_completed
cluster_147_AccoID_1171388_20251107_123201.png,147,1171388,224970/105,2025-11-07 12:32:00,2025-11-07 12:32:01,-206.0,1.0,0.0,29.0,Beverages Cold,FRUIT JUICE,mango orange,Female,0.946,11–20,0.904,105.0,,,,False
cluster_147_AccoID_1171388_20251107_123201.png,147,1171388,224970/105,2025-11-07 12:32:00,2025-11-07 12:32:01,-206.0,1.0,0.0,89.0,Cakes Cheese,CHEESE CAKE,cookies cream,Female,0.946,11–20,0.904,105.0,,,,False
cluster_150_AccoID_1171758_20251107_142336.png,150,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:23:36,-77.0,1.0,0.0,10.0,Extra,EXTRA,almond milk,Female,0.864,11–20,0.528,166.0,Female,56-65,14:21:00,True
cluster_150_AccoID_1171758_20251107_142336.png,150,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:23:36,-77.0,1.0,0.0,10.0,Extra,EXTRA,almond milk,Female,0.864,11–20,0.528,166.0,Female,56-65,14:21:00,True
cluster_150_AccoID_1171758_20251107_142336.png,150,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:23:36,-77.0,1.0,0.0,24.0,Beverages Tea,TEA,tea five roses,Female,0.864,11–20,0.528,166.0,Female,56-65,14:21:00,True
cluster_150_AccoID_1171758_20251107_142336.png,150,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:23:36,-77.0,1.0,0.0,24.0,Beverages Tea,TEA,tea five roses,Female,0.864,11–20,0.528,166.0,Female,56-65,14:21:00,True
cluster_150_AccoID_1171758_20251107_142336.png,150,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:23:36,-77.0,1.0,0.0,43.0,Beverages Coffee,COFFEE,cappuccino decaf,Female,0.864,11–20,0.528,166.0,Female,56-65,14:21:00,True
cluster_150_AccoID_1171758_20251107_142336.png,150,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:23:36,-77.0,1.0,0.0,43.0,Beverages Coffee,COFFEE,cappuccino decaf,Female,0.864,11–20,0.528,166.0,Female,56-65,14:21:00,True
cluster_151_AccoID_1171753_20251107_142405.png,151,1171753,225029/168,2025-11-07 14:24:00,2025-11-07 14:24:05,-40.0,2.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Female,0.592,11–20,0.871,168.0,,,,False
cluster_152_AccoID_1171853_20251107_145508.png,152,1171853,225045/179,2025-11-07 14:56:00,2025-11-07 14:55:08,-26.0,1.0,0.0,26.0,Beverages Tea,TEA,earl grey,Female,0.998,11–20,0.875,179.0,Female,11-20,14:54:00,True
cluster_153_AccoID_1171889_20251107_151355.png,153,1171889,225051/185,2025-11-07 15:15:00,2025-11-07 15:13:55,-39.0,1.0,0.0,39.0,Specials,SPECIAL,cake last slice,Female,0.933,11–20,0.969,185.0,,,,False
cluster_156_AccoID_1171545_20251107_131817.png,156,1171545,224995/128,2025-11-07 13:18:00,2025-11-07 13:18:17,-161.0,1.0,0.0,32.0,Cakes Scones Muffins,MUFFIN BRAN,muffin only,Female,0.991,11–20,0.607,128.0,,,,False
cluster_156_AccoID_1171545_20251107_131817.png,156,1171545,224995/128,2025-11-07 13:18:00,2025-11-07 13:18:17,-161.0,1.0,0.0,129.0,Light lunches,CHICKEN CURRY BUTTER,none,Female,0.991,11–20,0.607,128.0,,,,False
